reactant_id_no_underbar,reactant_smi,maa_strings,mca_strings,error,reactant_id,rxn_id,mapped_atoms
49reac1,[CH2:10]=[N+:11]([O-:12])[O-],"{'0': {'MAA Value [kJ/mol]': -27.15404521813616, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond neighbouratom with charge plus1'}}","{'0': {'MCA Value [kJ/mol]': 613.7786008740077, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Nitronate'}, '3': {'MCA Value [kJ/mol]': 487.3527770402143, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '2': {'MCA Value [kJ/mol]': 487.24675764492713, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}}",,49_1,49,"{10: 0, 11: 1, 12: 2}"
50reac0,COC(CCC[CH:20]=[O:21])OC,"{'6': {'MAA Value [kJ/mol]': 153.96846964792348, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '7': {'MAA Value [kJ/mol]': -34.84540168964304, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'6': {'MCA Value [kJ/mol]': 378.7795206324663, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 351.8309892921243, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '8': {'MCA Value [kJ/mol]': 351.8309892921243, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '7': {'MCA Value [kJ/mol]': 326.76257671485655, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}}",,50_0,50,"{20: 6, 21: 7}"
50reac1,[CH2:10]=[N+:11]([O-:12])[O-],"{'0': {'MAA Value [kJ/mol]': -27.15404521813616, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond neighbouratom with charge plus1'}}","{'0': {'MCA Value [kJ/mol]': 613.7786008740077, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Nitronate'}, '3': {'MCA Value [kJ/mol]': 487.3527770402143, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '2': {'MCA Value [kJ/mol]': 487.24675764492713, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}}",,50_1,50,"{10: 0, 11: 1, 12: 2}"
51reac0,C[C:22](=[O:23])/[CH:21]=[CH:20]/C1=CC=CC=C1,"{'4': {'MAA Value [kJ/mol]': 220.31966260145418, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Michael acceptor'}, '8': {'MAA Value [kJ/mol]': 181.97658996866085, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MAA Value [kJ/mol]': 177.62039048131555, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 177.62039048131555, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 148.55520208901726, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 139.74196140421554, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 82.23524542618543, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 81.57867211010307, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 81.57867211010307, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 74.56292866566218, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'4': {'MCA Value [kJ/mol]': 381.7374106517527, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 368.0184889594093, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': 351.8536978312768, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 351.28083675168455, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 308.0984872588888, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 303.7221205236856, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 303.7221205236856, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '9': {'MCA Value [kJ/mol]': 287.6223849891685, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 287.6223849891685, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 247.81221395288594, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,51_0,51,"{22: 1, 23: 2, 21: 3, 20: 4}"
51reac1,C1CC[C:10](=[N+:11]([O-:12])[O-])C1,"{'3': {'MAA Value [kJ/mol]': -45.47845610207878, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond neighbouratom with charge plus1'}}","{'3': {'MCA Value [kJ/mol]': 610.6971070889849, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Nitronate'}, '5': {'MCA Value [kJ/mol]': 511.66671315277927, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '6': {'MCA Value [kJ/mol]': 511.5617824892979, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}}",,51_1,51,"{10: 3, 11: 4, 12: 5}"
52reac0,COC(=O)CC[C:10](=[N+:11]([O-:12])[O-])C1=CC=CC=C1,"{'2': {'MAA Value [kJ/mol]': 110.06229868484661, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '15': {'MAA Value [kJ/mol]': 37.96172592835501, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MAA Value [kJ/mol]': 37.96172592835501, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '13': {'MAA Value [kJ/mol]': 26.159036066383123, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '12': {'MAA Value [kJ/mol]': 21.246125735342503, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MAA Value [kJ/mol]': 21.246125735342503, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 13.802395223639905, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond neighbouratom with charge plus1'}, '10': {'MAA Value [kJ/mol]': 6.353716128040105, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': -131.94276367453858, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'6': {'MCA Value [kJ/mol]': 565.1639193301089, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Nitronate'}, '9': {'MCA Value [kJ/mol]': 476.43283030204475, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '8': {'MCA Value [kJ/mol]': 475.9753195825033, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '2': {'MCA Value [kJ/mol]': 464.7903990210034, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '13': {'MCA Value [kJ/mol]': 448.8328100196086, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '15': {'MCA Value [kJ/mol]': 435.3421090012416, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 435.3421090012416, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 414.5996717712842, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 410.23274855921045, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Ester'}, '12': {'MCA Value [kJ/mol]': 329.6913567557931, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '14': {'MCA Value [kJ/mol]': 329.6913567557931, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 273.99038364505395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,52_0,52,"{10: 6, 11: 7, 12: 8}"
52reac1,[CH2:20]=[NH2+:21],"{'0': {'MAA Value [kJ/mol]': 406.8816391993314, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Iminium'}}","{'0': {'MCA Value [kJ/mol]': 63.448415582533926, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond neighbouratom with charge plus1'}}",,52_1,52,"{20: 0, 21: 1}"
53reac0,CCCC[C:22](=[O:23])[CH:21]=[CH2:20],"{'7': {'MAA Value [kJ/mol]': 242.87543801404536, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Michael acceptor'}, '4': {'MAA Value [kJ/mol]': 149.34664098150097, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 140.41497335967142, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 34.841906193993054, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'4': {'MCA Value [kJ/mol]': 369.5264960109489, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 360.2156904595904, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 347.7341654658085, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '6': {'MCA Value [kJ/mol]': 346.1199127616128, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,53_0,53,"{22: 4, 23: 5, 21: 6, 20: 7}"
53reac1,C1CCC(=O)C(=[N+]([O-:10])[O-])C1,"{'5': {'MAA Value [kJ/mol]': 147.52174058672972, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond neighbouratom with charge plus1'}, '3': {'MAA Value [kJ/mol]': 40.93016449641436, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '4': {'MAA Value [kJ/mol]': -153.41553464788012, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'5': {'MCA Value [kJ/mol]': 552.1764736231416, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Nitronate'}, '3': {'MCA Value [kJ/mol]': 524.9856517736334, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 452.7571612247266, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '7': {'MCA Value [kJ/mol]': 452.02836372703314, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '8': {'MCA Value [kJ/mol]': 451.83650405169465, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}}",,53_1,53,{10: 7}
54reac0,CCOC(=O)[CH:10]=[C:11]=[N-:12],"{'3': {'MAA Value [kJ/mol]': 86.17710375459865, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Ester'}, '6': {'MAA Value [kJ/mol]': 10.741016995161772, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': -60.845091567374766, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': -228.12965047103353, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 539.4601510998327, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 538.7977404026315, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Cyanoalkyl/nitrile anion'}, '7': {'MCA Value [kJ/mol]': 449.200575592462, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '6': {'MCA Value [kJ/mol]': 449.10633897501975, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 421.0305110164918, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ester'}, '2': {'MCA Value [kJ/mol]': 357.2949092912022, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,54_0,54,"{10: 5, 11: 6, 12: 7}"
54reac1,C1=CC(=CC=C1[CH:20]=[O:21])Br,"{'2': {'MAA Value [kJ/mol]': 264.4929994242266, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MAA Value [kJ/mol]': 189.18704837281257, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 189.18704837281257, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 180.0912210131064, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '1': {'MAA Value [kJ/mol]': 114.2508003572002, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 114.2508003572002, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 68.21571918297559, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 62.84988157916814, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 333.1444466523826, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '6': {'MCA Value [kJ/mol]': 295.8611203758046, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 267.85845835134387, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 267.85845835134387, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 265.25858939345926, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 257.5320523940027, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 246.22410390060395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '0': {'MCA Value [kJ/mol]': 246.22410390060395, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 205.11036579404026, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}}",,54_1,54,"{20: 6, 21: 7}"
55reac0,COC1=C(C=C(C=C1)[CH:20]=[O:21])OC,"{'2': {'MAA Value [kJ/mol]': 181.78892950434238, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 138.95093273860402, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 137.07212732406333, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '4': {'MAA Value [kJ/mol]': 134.0467367139645, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 103.77689103968441, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 56.76889324327931, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 13.25579178915359, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 8.124550085747615, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'9': {'MCA Value [kJ/mol]': 335.4423826134298, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '8': {'MCA Value [kJ/mol]': 325.7318615184631, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 315.2332112188451, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 312.68924868968315, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 312.61216217977926, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 298.442824248923, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 283.25767406541854, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}, '2': {'MCA Value [kJ/mol]': 280.390835598344, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 275.37824945524335, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 275.00519638322294, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,55_0,55,"{20: 8, 21: 9}"
55reac1,COC1=C(C=C(C=C1)[C:10](=[C:11]=[N-:12])O)OC,"{'2': {'MAA Value [kJ/mol]': 157.3580951418262, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 146.55873195454478, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '9': {'MAA Value [kJ/mol]': 139.23646229109727, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '8': {'MAA Value [kJ/mol]': 138.03225388797, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '7': {'MAA Value [kJ/mol]': 8.15469520399347, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 2.0005764921661466, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': -18.15033322200179, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': -36.36906214314513, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'9': {'MCA Value [kJ/mol]': 652.3093371009454, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 597.791499581188, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Cyanoalkyl/nitrile anion'}, '2': {'MCA Value [kJ/mol]': 541.7626431267709, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 508.1148524431046, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 503.48547742399387, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '10': {'MCA Value [kJ/mol]': 479.65974974259734, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '5': {'MCA Value [kJ/mol]': 455.4840820056852, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 371.2288266927935, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '7': {'MCA Value [kJ/mol]': 347.66025402233936, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '11': {'MCA Value [kJ/mol]': 344.57233451562934, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': 338.7275875133928, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}, '12': {'MCA Value [kJ/mol]': 320.9033562357072, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ether'}}",,55_1,55,"{10: 8, 11: 9, 12: 10}"
56reac0,CC1(C2CCC(C2)([C:20]1=[O:21])C)C,"{'7': {'MAA Value [kJ/mol]': 116.12218119390309, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}, '8': {'MAA Value [kJ/mol]': -79.04662239202298, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'7': {'MCA Value [kJ/mol]': 407.03723805444315, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '8': {'MCA Value [kJ/mol]': 332.61723588895984, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Ketone'}}",,56_0,56,"{20: 7, 21: 8}"
56reac1,[CH2:10]=[C:11]=[N-:12],"{'1': {'MAA Value [kJ/mol]': 20.99651092319982, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '0': {'MAA Value [kJ/mol]': 20.93727936258074, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'0': {'MCA Value [kJ/mol]': 637.6447720330325, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Cyanoalkyl/nitrile anion'}, '2': {'MCA Value [kJ/mol]': 505.14691459428286, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '1': {'MCA Value [kJ/mol]': 478.42400197079405, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,56_1,56,"{10: 0, 11: 1, 12: 2}"
58reac0,C1=CN=CC(=C1)[CH:20]=[NH2+:21],"{'6': {'MAA Value [kJ/mol]': 370.3057726828847, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Iminium'}, '1': {'MAA Value [kJ/mol]': 308.9261531311786, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 302.95322125253733, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 300.3214960184414, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Imine'}, '0': {'MAA Value [kJ/mol]': 259.4514057551278, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '4': {'MAA Value [kJ/mol]': 230.55308022082318, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 208.45125398470555, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'2': {'MCA Value [kJ/mol]': 427.9637750276597, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Imine'}, '0': {'MCA Value [kJ/mol]': 226.0405273779761, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 189.61470494396053, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 180.34516378771514, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '1': {'MCA Value [kJ/mol]': 179.46601524401922, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 171.1451049091993, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 146.74236986448523, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond neighbouratom with charge plus1'}}",,58_0,58,"{20: 6, 21: 7}"
58reac1,[CH:10](=[C:11]=[N-:12])C#N,"{'0': {'MAA Value [kJ/mol]': 109.19666881801095, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '1': {'MAA Value [kJ/mol]': 54.90048063825816, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 54.644340049359016, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Triple bond'}, '4': {'MAA Value [kJ/mol]': 21.571319298935123, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}}","{'0': {'MCA Value [kJ/mol]': 511.0874233900104, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Cyanoalkyl/nitrile anion'}, '2': {'MCA Value [kJ/mol]': 432.9068660570774, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '4': {'MCA Value [kJ/mol]': 432.7819339935668, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Atom with lone pair'}, '1': {'MCA Value [kJ/mol]': 401.40390239527915, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '3': {'MCA Value [kJ/mol]': 401.37895940302406, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Triple bond'}}",,58_1,58,"{10: 0, 11: 1, 12: 2}"
59reac0,[CH2:10]=[C:11]=[N-:12],"{'1': {'MAA Value [kJ/mol]': 20.99651092319982, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '0': {'MAA Value [kJ/mol]': 20.93727936258074, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}","{'0': {'MCA Value [kJ/mol]': 637.6447720330325, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Cyanoalkyl/nitrile anion'}, '2': {'MCA Value [kJ/mol]': 505.14691459428286, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Anion with charge minus1'}, '1': {'MCA Value [kJ/mol]': 478.42400197079405, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}}",,59_0,59,"{10: 0, 11: 1, 12: 2}"
59reac1,C1C=CC=C1[CH:20]=[O:21],"{'1': {'MAA Value [kJ/mol]': 253.09885695308913, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '3': {'MAA Value [kJ/mol]': 202.99660560383927, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '5': {'MAA Value [kJ/mol]': 143.92969284544233, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '4': {'MAA Value [kJ/mol]': 132.90333576709963, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MAA Value [kJ/mol]': 62.70562007848639, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '6': {'MAA Value [kJ/mol]': 53.072763899341226, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}","{'3': {'MCA Value [kJ/mol]': 389.29832244256977, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '5': {'MCA Value [kJ/mol]': 386.74692920362577, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '6': {'MCA Value [kJ/mol]': 360.7706251369091, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Aldehyde'}, '1': {'MCA Value [kJ/mol]': 339.3241404191358, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}, '4': {'MCA Value [kJ/mol]': 309.27145866223145, 'Error Log (Reactant, Product)': 'None, Connectivity', 'Type': 'Double bond'}, '2': {'MCA Value [kJ/mol]': 288.66782200487796, 'Error Log (Reactant, Product)': 'None, None', 'Type': 'Double bond'}}",,59_1,59,"{20: 5, 21: 6}"
